,Sentence,Label
11294,no cuando el whisky no te sabe a nada ahi si has bebido demasiado,positive
11295,que sii que making it easier for douchebags since,neutral
11296,hahahah ohhh wellll face with tears of joy jajajaja ese guineo mano,positive
11297,Necesito que me ayudéis con mi tarjeta Hablamos por DM Gracias,positive
11298,She 's here,positive
11299,like a Agapito supposly ya lo conosen en todos los casinos lmao,neutral
11300,arcade mode en white tile me causa dolor en el pecho jaaja cosa mas adictiva,positive
11301,No supero a la tipa chonkiando en el baño de la uni confounded face face with medical mask,positive
11302,Do n't trip asi se va,neutral
11303,Comparte y dale like para que otros sean felices igual que tú cada mañana #elvacilondelagatita,positive
11304,Queremos premiarte Para ganar tu gift card comparte esta foto en tu perfil y etiqueta a amigas con el,positive
11305,Yo estoy aqui cogiendome un break de hacer el header y empezar la primera pregunta cause thats just too much man JAJAJA,neutral
11306,Arriva el America heart suit a ganar el campeonato,positive
11307,La verdad es que creo que este RAP PLAY transmite un sentimiento escalofriante smiling face with heart-eyes enamorado del resultado red heart,positive
11308,No feelings,neutral
11309,Ganador LA Gorra #Exclusive #specialedition #elvacilondelagatita junto a,neutral
11310,#elvacilondelagatita #quotes #friday,positive
11311,Pout Hacer pucheros/Mala cara My son will pout and cry for a piece of candy,negative
11312,Con la familia en On The border celebrando el cumple de la suegra,positive
11313,Otro compañero muerto en batalla #FriendZone,negative
11314,El vlog de hoy SOY UNA MUJER ENAMORADA,positive
11315,If young metro do n't trust you,neutral
11316,Voy a empezar un juego de connect four ayudenme a no aburrirme face with tears of joy loudly crying face,positive
11317,te la creo lol #laneta cx I miss you too baby girl lets go to the gym tho soon lol,positive
11318,Cruz Azul Gots This blue heart soccer ball,positive
11319,Captura los momentos únicos con la cámara de MP del #DroidTurbo #LatinGRAMMY,positive
11320,Si tu hijo tiene #ElFactorX y viven en NY te espero este Sábado de Junio en el Hudson Hotel West Street a las,neutral
11321,Cuando Mande a Toño a la Chingada I Luego conosi a Jonny smiling face with heart-eyes OK hand,negative
11322,Quiero playa escuchar música buena hablar and just chill,neutral
11323,jajajaja true story,positive
11324,Jump to conclusions Asumir If I take my little brother out people will automatically jump to the conclusion that I ’m his mother,positive
11325,Hola Gracias por su interés El Droid Turbo es fabricado por Motorola Cómo le puedo ayudar MV,positive
11326,Cuando mis amigos me dan los mejores consejos para acabar con las malditas applications,neutral
11327,El vlog de hoy pequeños y largos vuelos NOS VEMOS PRONTO NUEVA YORK,positive
11328,Imagen Modeling by La Gatita Nuevos cursos registraciones,positive
11329,apenas iba a eso guey no me ganes,negative
11330,tíos el vlog de hoy dura minutos no sé creo que me he vuelto loca o algo ayuda por favor,negative
11331,Buen touch down de parte de Chile,neutral
11332,Pulling clothing for a music video Creative day Buscando y creando looks para video musical #music #artist #dancers,neutral
11333,Pero que sea con discretion,neutral
11334,Interesante indeed,positive
11335,Feliz y folded hands Miércoles ya Ready #elVacilondelaGatita,neutral
11336,El domingo es EL FESTIVAL de a pm en el parque la Kennedy con lo nuevo de Salhua clothing,positive
11337,No parezco de mi edad i know,neutral
11338,Mosotras disfrutamos de la versatilidad que podemos tener al usar nuestros accesorios #mujer #proudwoman #fashion,positive
11339,Through Thick and Thin En las duras y en las maduras My good friend has been there for me through thick and thin,positive
11340,Si los árboles dieran Wi-Fi quizás los cuidaríamos mas,positive
11341,Puse la botella en el freezer Pa que Pa que esté fría y rica canto hijeputa Okkkkkkkkk,positive
11342,Stunned Aturdido/Atónito I was stunned by the attempted assassination,negative
11343,El break siempre se va rápido cc,negative
11344,ta bien cause we aint married yet baby boo,positive
11345,Las batallas se ganan luchando #susangkomen #breastcancerawareness #teamlagatita,positive
11346,Mañana por fin voy a ver Now You See Me Como no esté igual de buena que la primera voy a llorar,positive
11347,Tarde pero seguro Happy birthday bebe espero que la hayas pasado super cabron Miss you cc party popper clinking beer mugs red heart woman dancing face blowing a kiss confetti ball FELIC,positive
11348,en matrícula tardía se encuentra todo si estás dispuesta a luchar en esa batalla de biología hahaha,positive
11349,Jonny is Soo smiling face with heart-eyes smiling face with heart-eyes smiling face with heart-eyes OK hand I vivimos en el Mismo Rancho red heart smiling face with heart-eyes Osea we perfect,positive
11350,Y hasta nueva ropa pa acavar la de joder,negative
11351,Que qué no hay lasaña como la de mami amen God,negative
11352,Necesito ir al gym De que pa ayer,positive
11353,En dos hrs he podido ver min de flash face with rolling eyes face with rolling eyes face with rolling eyes,negative
11354,haha nahh Fabian do n't get mad iraa smiling face with smiling eyes smiley face el,positive
11355,#healthy Food jueves,positive
11356,Mood PPP puesto pal perreo,positive
11357,Estoy demasiado enchulá de mi traje del prom,neutral
11358,no you did lol you were with my cousin pero ta traivas cerveza en la mano so i wouldnt doubt you were lost lol,neutral
11359,He has a Novia unamused face face with tears of joy,negative
11360,No se si haré un rap de navidad pero de seguro que os traigo un regalito YO SOY UN RAP PLAYER con esto me despido Buenas noches,positive
11361,Too beautiful to be shy person raising hand light skin tone Vestido de chiffón Vestido Tallas S M L mobile phone with arrow pedidos al,positive
11362,Honey Grax por venir a verme todas las mañanas Love U,positive
11363,Pues deberían hacerlo xq yo siempre te dejo los mejores coments Te Amoo y como te dije q no dejare de agradec,neutral
11364,his negocio is world wide He will die of old age before they find all his shit they better not lock him up in Mexico tho,negative
11365,Tbh ya no Hablas Nigga Fuck you tu me dejastes in the first place enraged face I Todavia Kieres que Te Hable Uhh,negative
11366,ESTAMOS DE ESTRENO Dale click SANTA RM LISTO PARA MORIR,positive
11367,el mio es yara not yahaira ni yarismar ni na de esos inventos,neutral
11368,#ootd look del Dia #hat #baseballhat #texas #rangers #bossy #iamtheboss #sneakers #tennis #converse,positive
11369,Poor Kid face with tears of joy esto siempre me da risa jajaja,positive
11370,El story de fabiana me hizo la noche face with tears of joy face with tears of joy face with tears of joy face with tears of joy,positive
11371,Me ha gustado un vídeo de de EL SUPER DREAM TEAM CON ARENE Juegos del Hambre,neutral
11372,Found Lobo Domesticado by Hector Tricoche with #Shazam,positive
11373,la gente jura que uno no se cansa y estará siempre aguantando todo mmmm not,negative
11374,Oficialmente en VACATION MODE FULL airplane airplane airplane party popper party popper clinking beer mugs smiling face with sunglasses thumbs up thumbs up,positive
11375,ojale que te muerde in vampiro pa que te quite lo frio haha,positive
11376,hoy es el dia que aprecio el storage space,neutral
11377,existe la opción de tap to spin again,positive
11378,The eyes chiko they never lie,neutral
11379,Es verdad cuando dicen senior year se va bien rapido,neutral
11380,Quien baila contigo bajo la lluvia caminara contigo aun bajo la tormenta very true,neutral
11381,Me encanta ver jugar a al Rocket League jajaja #player #cars,positive
11382,fuck quisiera tener el pelo lindo ser linda y tener un cuerpo cabrón,negative
11383,Yal nivel puso como stories con el filtro del perrito face with rolling eyes,neutral
11384,Estamos buscando aligerar el servidor Pero sinceramente es que tanta peña online ni con el doble de recursos,positive
11385,Ay The electric holiday kinder garden,neutral
11386,Cualquier mujer puede estar preciosa con maquillaje o sin Si prefiere una cosa u otra perfecto FIN,positive
11387,En el vlog de hoy DE DÓNDE SACO LA MÚSICA DE MIS VLOGS,neutral
11388,Why Cuzs u ai n't shit ni mi dad me dice ke aser menos tu,negative
11389,Mi celular se está jodiendo just perfect,positive
11390,Goog night beaming face with smiling eyes beaming face with smiling eyes buenas noches Zombers Hasta mañana smiling face with smiling eyes que descanseis crescent moon,positive
11391,El vlog de hoy pequeños días de nervios MIS AMIGOS ME RESCATAN,neutral
11392,I 'm Feliz Navidone with this semester,positive
11393,Llevamos trabajando unos tres meses en el rediseño de logo canales imagen en general Esencia YellowMellow TOP arrow Soon come,positive
11394,you guys are so mean jajaja,neutral
11395,Hice un morning workout pero esa rutina va a durar como días na más y cuida 'o,positive
11396,No encuentro mi ipad anxious face with sweat,positive
11397,Marshmallows en un collar dango beating heart #dreamcometrue ven por los #accesorios más sweets a #salhuastore #allyouneedisecuador,positive
11398,#June #junio #summer,positive
11399,de descuento por cambio de temporada #salhuaoutfit #fashion #descuento #allyouneedisecuador,neutral
11400,Siempre hay uno q Esta bien borracho hablando mucha shit Esta con botella de DonQ en mano,negative
11401,Gunna have a hotbox sesh with my boy rn #blowingclouds,positive
11402,hola Kronno nos gustaría que agas un concierto en el luna Park por fis antes de las fiestas o en el pero,neutral
11403,Obsesionada con este personaje #PHHHOTO,positive
11404,jajaja pq tanto asco prefiero esto a home alone,positive
11405,Before and After listening to Lana Del Rey,neutral
11406,Orange is the new black hoy no duermo #yass,positive
11407,Hoy iba andando por la calle y una Zomber me ha dicho Que la infección se propague JAJA Qué máquina ha sido increíble,positive
11408,Haz lo que amas y hazlo de manera frecuente #unsecretopaserfeliz #lovesalhuaclothing two hearts,positive
11409,MOTI PA IRNOS PATABAJO Nigga the question is are you ready BIEN FUCKING ACTIVE DESDE LAS AM,positive
11410,De party en la Woooho,positive
11411,face with tears of joy face with tears of joy face with tears of joy no mames wtf haha esa mamadaa,negative
11412,I 'll be gone for a while Voy a estar ausente por un tiempo Make sure to lock the door I ’ll be gone for a while,neutral
11413,Gooooool,positive
11414,my casita,neutral
11415,That ai n't use to happen back then mugres mocosios,negative
11416,Cambia tus reglas y vive en un street runway siempre ATTRACTION New Collection #salhuaclothing #allyouneedisecuador,positive
11417,Something came up Algo surgió Un problema Sorry something came up and I can n't make it to the party,positive
11418,#moda #yosoyelartista #estilistateam #stylist #tipsdemoda #tipsangie #evangelina #musica,neutral
11419,by ambarmusical Compartiendo con mis amigas Que viva México República Dominicana,positive
11420,Yo no contesto los ok,neutral
11421,ya te seguí me puedes enviar mensajes internos saludos,positive
11422,Recuerda q aprendí por oído y no recomiendo mucho las reglas de grámatica Cuando es leave y después una acción yo,neutral
11423,Update pm y la maleta todavía no esta hecha,negative
11424,Lmfao face with tears of joy loudly crying face JAJAJJAJAJAJAJAJAJJAJAJJAJA,positive
11425,Me ha gustado un vídeo de de Kronno Zomber Vs Vs Black Ops,positive
11426,Muchas gracias a usted Estamos para servirle y asesorarle en todo lo necesario con su cuenta de VERIZON WIRELESS MV,positive
11427,la verdad se usa pero no es MUY usada Determined and stubborn so MUY usadas I 'm so stubborn I 'm not going to quit,positive
11428,Nop jajaj en PR es un oven,neutral
11429,Mientras ustedes estan pendiente al #CincodeMayo yo estoy pendiente a #CivilWar smiling face with heart-eyes sign of the horns light skin tone,neutral
11430,Que tu closet sea el lugar más inspirador de tu casa star glowing star star #kimonos #salhuawoman #salhuaoutfit #AllYouNeedIsEcuador,positive
11431,Grax por la comida Te quedo de show Love U,neutral
11432,Celebrando weekend #friends con amistades por que todo no puede ser trabajo Work Hard play harder,positive
11433,Get back on your feet Sostenerse por uno mismo I just need a little help so that I can get back on my feet,positive
11434,jajaha fine You 're cool,positive
11435,Súper trabajar con la bella y talentosa #stylist #Vegas actriz #host clapping hands dress high-heeled shoe,positive
11436,Voy a Llorar Por Ti just came on Thanks Pandora Fucking Thanks No no no I ai n't trying to get up in my feelings STOP ITTTT,negative
11437,sunflower sunflower sunflower april showers bring may flowers sunflower sunflower sunflower #abril #blouse #girl #woman #salhuaoutfit #salhuawoman,positive
11438,Mi primer #haircut #Duque,neutral
11439,despues que me pongo sunblock para la playa decide ir a la piscina ugh mi hermana es annoying cc,negative
11440,Muy moderno con su look hoy para para el #rencuentro concert,neutral
11441,Siempre tengo tiempo para mis fans de #LatinGRAMMY,positive
11442,Ese mini heart attack que te da cuando por poco se te cae el teléfono en la cara,negative
11443,llego a la playa puedo respirar piso la entrada de la casa boom feel like shit,positive
11444,Eso de College-ing como que no le va bien osea ya perdió el vuelo y todo,negative
11445,Umm Pos Ya Deja Esa Weva face with tears of joy face with tears of joy,positive
11446,#Repost johanajacki with Thanks #elvacilondelagatita,neutral
11447,#Photoshoot #chinoynacho #theteam chinomiranda,neutral
11448,Lamento los inconvenientes en su cuenta Deme la oportunidad de asistirle por favor síganos y envíeme un DM yo le ayudo MV,positive
11449,Amamos los colores brillantes nos hacen sentir vivas Con animo comencemos esta semana mujeres #salhuaclothing,positive
11450,mmm hasta de beso me saludo i wass like omg omg lol jk jk,positive
11451,Va ser una hermosura when shes oldr as much as i hate her i still love her,neutral
11452,Mis primas me shotgunean el martes Nati me cuida a los nenes shotgun,positive
11453,quisiera escuchar la canción #DesdeEsaNoche de Ft Muchas Gracias,positive
11454,Prefiero ser el perdedor k te lo ah dado todo,positive
11455,Jenni con chicucunya y Amanda con dengue yea I ai n't missing home that much now,positive
11456,me dijeron que el de windows esta mejor,positive
11457,Cuando mi cuarto es el unico lugar en la casa donde el wifi no llega bien forever rolling my eyes,negative
11458,Una mujer libre disfruta de los colores Flower print #salhuaclothing,positive
11459,Quiero ver deveras,positive
11460,salir de la practica a estudiar pfffffftttt yea sure,negative
11461,Love Con apoyando #stjudemiami #stjudeangels #galahost u both my girls,positive
11462,Pareja obsesionada con World of Warcraft Sentenciados a Prisión por Negligencia Infantil Extrema,negative
11463,Yo le había dado follow a hace como treinta años Por qué carajos no estaba following her,positive
11464,Los amores de mi vida forever and ever,positive
11465,I que Te Gusta Mi Cama,positive
11466,para ESL pero no para audio de la vida real y como no nos entrenamos no entendemos hope I explained it better now,positive
11467,angie in dry season llakaness jajajaja,negative
11468,Este mes yo voy a estar borracha forever,positive
11469,Con MORE Everything puedes empezar tu día con algunos sitios web para tu trabajo y terminarlo por la noche con Vine,neutral
11470,Bien Entonces nuestro programa EDGE en combinación con el plan MORE EVERYTHING le podría interesar MH,positive
11471,omg text me i wanna hora porque lol,neutral
11472,el struggle de toda la tarde jajajaj,positive
11473,Me on last day of school JAJAJAJ lets do it,positive
11474,Quiero que el mundo reconosca mi talento straight outta Puerto Rico Puerto Rico,positive
11475,Friendzone nivel me voy a tirar un peo oka,positive
11476,jajaja graciass i think I love you,positive
11477,officially committed NEW YORKKK te vek en agosto,positive
11478,Estoy hasta emocionado Tantos comentarios buenos Me encanta Esto no sería posible sin es un placer man beaming face with smiling eyes beaming face with smiling eyes,positive
11479,What was the first Hard Rock Cafe you ever went to #myfirsthardrock In San Juan PR around with my now Husband,positive
11480,chales yo ni bailo a balasos hundred points face with tears of joy Jk i like dancing corridos lol,positive
11481,Porqué los likes definen si me gustas o no Papelón,negative
11482,#todosmenosGenesis se acuerdan de buscar a Olga en halloween,neutral
11483,Voy a tener que empezar a cobrarle a Gaba por cada story que ponga mío face with tears of joy,positive
11484,Los que creen algo sin que se compruebe demuestran menos inteligencia que los mismos que inventan un chisme #TRUE,neutral
11485,Most likely es,neutral
11486,BUAHH VAIS A FLIPAR CON EL RAP DE LA CIVIL WAR ROCK/RAPPLAY face with open mouth face with open mouth CONFIRMADO ROCKRAPPLAY fire fire fire red heart,positive
11487,Pues toma pa k te enamore More more ehh,positive
11488,Yo quiero que mi soon to be husband me mire asi smiling face with heart-eyes smiling face with heart-eyes smiling face with heart-eyes smiling face with heart-eyes smiling face with heart-eyes smiling face with heart-eyes coño,positive
11489,No sé por qué me acabo de acordar del día en el que me alegré mucho por ver que tenía suscriptores En serio agradecida forever red heart,positive
11490,Nunca pensé que bruh me frustraría tanto,neutral
11491,De party con Rum Punch de,positive
11492,Vayase a la chingada entonces lol,negative
11493,De Nada Princesa heart suit I 'm so lucky to have such a gorgeous girlfriend like you heart suit,positive
11494,esperando una respuesta para despues darme cuenta que nunca le di send,positive
11495,si mano eso está cabrón pero ya yo tengo todas mis clases por lo menos so un estrés menos grinning face with sweat,positive
11496,No falta nada para que te lleves el mejor regalo de este año shopping bags confetti ball party popper El gift card puede ser,positive
11497,Asi voy a salir en el rap play de Batman Arkham night,positive
11498,enserio lol I had one blunt and I 've been feeling sleepy all day face with tears of joy,neutral
11499,lmao ni te creo grinning squinting face idk time flies as you get older i remember be a kid and the days seem wayyy longer #nopostacabron,negative
11500,Me dos Y fuck a los que no lea guste lol,negative
11501,lol by where the one by torres is fuego fire fire hundred points,positive
11502,Quiénes hacen double down aquí Fulana Sutana Ah y Priscilla borracha Hahaha ay crijto,positive
11503,El vlog de hoy pequeños seres amorosos si eres mi AMIGO debes saber esto,neutral
11504,No es un Zomber Pero es el Bicho responsable de mis canciones smiling face with heart-eyes,positive
11505,Age of Adaline esta bellaaaaa two hearts,positive
11506,pelicula del friendzone,positive
11507,Overboard Exagerar I think I went a little overboard with the dressing,positive
11508,loca se ve super grande omg que bella,positive
11509,si quiero helado de cookie dough es porque no tengo brutsss,positive
11510,Me ha gustado un vídeo de de LOS PATITOS DE LOS COJONES SkyWars Minecraft,positive
11511,y en toda la tienda #tevolvistelocasalhua hoy abrimos hasta las pm waving hand light skin tone #allyouneedisecuador,positive
11512,Or some shrimp tacos de baja bomb bomb fire,positive
11513,Con los Amores de mi vida #Daughters mi Mayor Bendición,positive
11514,esa va terminar igual que los duggsrs,negative
11515,Si no t aguantas pa k abres la boca SinAlbur Lol no metas la cuchara donde no t importa SIMPLE,negative
11516,el follow unfollow follow unfollow no hará que te siga para raised hand winking face,neutral
11517,Sunnyday sun un print dress viene perfecto #WE ARE OPEN Urdesa circunvalación sur y guayacanes #allyouneedisecuador,positive
11518,cherry blossom blossom siempre vas a ser mi mejor amiga aunque ya casi ni nos veamos Love uuuuuu,positive
11519,Ready to go thumbs up victory hand airplane #DR #laromana #work or #fun Thats my Job #lovemyjob #marykay #springtrends,positive
11520,mmm que tia le gusta el chisme lol and yea but i meant after school you wrk today,positive
11521,Mi look del dia de hoy Comenzando la semana unnuevodia gracias #bebestore #fashionable,positive
11522,jajajajjaja I LOVE U JAVI chipmunk,positive
11523,pasatela pa andar igual lmao,neutral
11524,Me he despertado pronto al ver que el video de Zomber Girl me da un error y esta noche no se ha podido renderizar Quiero suisidarme weary face weary face,negative
11525,Hoping to see her tonight just to finish of my day right jaja,positive
11526,Blusa fucsia estampada con escote en la parte posterior super fresca y chic cherry blossom Blusa contact,positive
11527,#YSEA #stylistduo #music #realityshow #talentonuevo #telemundo telemundo telemundofans beatrizstylist,neutral
11528,jajajaj good luck kid,positive
11529,Trainers Nutrition Center in da house Westland mall todos los Domingos #Ponteenformaconlagatita de,positive
11530,El abraham mateo del rap,positive
11531,Despues de horas grabando toca comer Si habeis oido bien comer a las de la noche por tirarme todo el dia grabando music,positive
11532,CLAJE TWEET OK hand,neutral
11533,Los tiempos en los que yo daba MG y FAV no han cambiado porque yo no he cambiado smirking face smiling face with sunglasses,positive
11534,Ya dije y no me rajo lol Hace rato salio alexia modelando mis interiores lmaooo,positive
11535,Aquí Relax y tu Trabajando Bendito #sorrynotsorry,negative
11536,en el gym suena una alarma if you grunt jajajaja,neutral
11537,Ayer me bebí el palo más fucking nasty de mi cabrona vida Un red cup completo chuggiao de como licores distintos face with medical mask,negative
11538,Saber que las clases que tengo para el semestre que viene son de concentración y son clavantes jaja Ok,negative
11539,Ya entiendo un poco mejor a todas las madres enferma y estos dos no me dan un break face with medical mask face with thermometer,positive
11540,-flawless -SENIOR -nice af -te llevo de cora,positive
11541,DOMINGO DE SNUPCHUT PEQUEÑOS PANES DE JENGIBRE smiling face with sunglasses,positive
11542,Pendiente #miami para ganar #elvacilondelagatita #radio #morningshow,positive
11543,jajajajj me avisas que lo necesito saludos,positive
11544,Nos colamos en los #LatinGRAMMY ensayos de #EntreLaMusica,positive
11545,pues mira es algo que llevo pensando hace semanas un preguntas y respuestas de Snapchat para yellowmellow,positive
11546,eso es todo hundred points OK hand yo ando en classe hechandole ganas lol face with tears of joy de donde eres face savoring food,positive
11547,uhh yeah de onde sale el,neutral
11548,esa voz me agrada smiling face,positive
11549,shhh jajajaja ok no lo vas a decir pero cuando me veas lo vas a pensar,neutral
11550,Ok acabo de ver que ayer no se subió el vlog MARAVILLOSO PERFECTO FANTÁSTICO Lo tenéis hoy a las que es el de la gala de los EMA,neutral
11551,tach dimelo a mi,positive
11552,La famosa taza de Mantequilla pasara tomar café Lol,neutral
11553,Gracias amiga por mi súper regalo de bday y más por tu amistad ambarmusical lo ame #ambarwatches,positive
11554,Alfin puedo cantar Esclava Remix alfrente de mami sin ningún problema,positive
11555,Hasta le di follow a una cuenta de daily excercise a ver si de alguna manera me motivo,positive
11556,Con estos workouts yo espero ponerme bien duraaaaaaaaa,positive
11557,si no invitas a hot lexus guy lo voy a invitar por tiii,neutral
11558,Ya llegue YASS BITCH YAAAS jajaja JAJAJAJA I love et U missed me I knoww,positive
11559,hahaha these foos on cops sick talking shit lmao,negative
11560,you really dont get pimples nomas es saber se cuidar like not sleeping with makeup tht gives you acne,neutral
11561,El phootoshot de zayn y la novia me deprime person walking light skin tone,negative
11562,Yo picheo a todo el mundo pero cuando a mi me pichean hago un show hp,neutral
11563,patricia se ha cambiado de outfit veces jajaja,positive
11564,A person often meets his/her destiny on the road he/she took to avoid it Jean de La Fontaine,positive
11565,What ’s the best way to get to New York Get tal vez el verbo más usado en el inglés,positive
11566,Felicidades a Mis Reinas BRILLARON #missmiamivip,positive
11567,De bayamon a cupey de cupey a bayamon y despues para guaynabo #mividagris,neutral
11568,De camino pal gym y todas verdes raising hands dark skin tone este día esta empezando como se debe,positive
11569,osea she was famous before him cierto pero osea tbh i think he was just being an artist on the other hand,neutral
11570,#missuniverse #Russia by Guad y Monica style by tu #bea,positive
11571,yeah ese guey ya no sale,neutral
11572,#pegandoelzol #teamlagatita estamos hoy en Toyota os South Florida junto con hay mucho,positive
11573,Salhua store OPEN party popper party popper party popper party popper estamos en urdesa curcunvalación sur y guayacanes #store #allyouneedisecuador,positive
11574,if you want if go get it El cheer no llego por arte de magia a mi vida winking face GO FUCKING GET IT,positive
11575,Malditos flashback de mierdas,negative
11576,sweat droplets fish time to swim in the sea Blusa Escoge tu outfit favorito y realiza tu pedido whatsapp al,neutral
11577,Me dijeron que tengo booty raising hands medium-light skin tone,positive
11578,boom plaka plaka,positive
11579,estop still cute doe,positive
11580,Styling always ya tu sabes Tqm gracias x confiar en mi para tu vestuario y next los VMA awards,positive
11581,Cuando quieras my friend Aquí te espero face blowing a kiss face with tears of joy,neutral
11582,Hopefully te lo dice relajando,neutral
11583,Diablo I fucked up tan cabrón pero pichaera,negative
11584,te amo mas Negrito Aqui tengo tu Snack,negative
11585,Como ya sabéis algún domingo que otro hago DOMINGO DE SNUPCHUT Hoy es uno de esos días User yellowmellowmeh relieved face,positive
11586,Fun fact mi mochila is nowhere to be found soooo mañana iré con un lápiz y cuida 'u,positive
11587,Darle besos a desconocidos sexting hablarles primero citas aciegas vivir más preocuparse por lo que otros diga,negative
11588,I feel so drained estoy demasiado explotá' pa no estar ni a mitad de semana,neutral
11589,El último push del semestre empieza mañana vamo alla,positive
11590,ok me he ido en como twitter rants en el dia de hoy,positive
11591,ya tiene novia otra ves and yo no Yo soy muy valiente Nomas me tapo los ojos half way y todo es okay lmao,positive
11592,Me lero lero candilero alex crying picate el abujero face with tears of joy face with tears of joy face with tears of joy face with tears of joy,negative
11593,Buenas noches babies Mañana empieza otra preciosa semana A disfrutarla red heart,neutral
11594,El vlog de hoy LA CHICA QUE MÁS ME HA GUSTADO,positive
11595,So I take it back No me quiero ir,negative
11596,NO ME DES LA RAZÓN UGH FORMULA UN ARGUMENTO QUE ME LLEVE LA CONTRARIA Y CÁLLAME LA BOCA CABRÓN That shit turns me on,negative
11597,Alguien traigame una taquilla a casa plz,neutral
11598,Batman VS Superman beaming face with smiling eyes smiling face with heart-eyes bueno zombers me voy a descansar Buenas noches crescent moon y que sueñen con baby angel light skin tone,positive
11599,Dia 'lo me hubiese gustado estar jugando hoy,positive
11600,Appealing Atractivo/Provocativo Person Would you like to try cow tongue Person I ’m sorry but that does not sound appealing to me,neutral
11601,Fast forward a mayo plis,positive
11602,Tropicaleo from the TOP Viejo San Juan #whateverpr #whateverpuertorico,neutral
11603,Se fue riendose #truestory,positive
11604,No se pierdan el look Muy sofisticado y elegante en vestido #maydacisneros,positive
11605,Y también gracias a Arturito Aguilar esta acá también great Friend too Te manda saldos y felicitarte,neutral
11606,do n't worry aumenta las ganas de verlo y cuando al fin podamos la explosión de culo será monumental,neutral
11607,Hay gente que enserio se merece el unfollow,positive
11608,Momentos como el de ahora me doy cuenta de lo alto que es mi nivel de add,positive
11609,T doy coca y cuetes k son cuates kn mi ruca maria juana no hay otra Fumando me llamo Rolando Mota SPM KILLED IT on that last verse,neutral
11610,Un placer y espero que os guste chicos DANTE VS GERALT KRONNO ZARCORT BATALLA DE HEROES,positive
11611,Orale Cleveland brown,positive
11612,Conseguí mis Zapatos violetas Q sorpresa verdad Omg son bellos,positive
11613,Lo mejor es cuando you satisfy your cravings yummm,positive
11614,Back to basis BACK arrow Blusa azul porque es hora de darle más color a tu clóset Pedidos,neutral
11615,Que el Dr. entre a la oficina y empieze a cantar Bad Blood a toda boca le hace la mañana a cualquiera YOU 'RE THE REAL MVP DOC,positive
11616,Feliz tarde del jueves Hace falta una coladita #cubancoffe,positive
11617,Eres tan charra que le di favorite,positive
11618,Beating a dead horse Gastar pólvora en algo q no vale la pena I ’ve tried talking to her but she wo n’t listen It ’s like beating a dead horse,negative
11619,Le quiero dar replay a este verano,positive
11620,Fiestas de la Calle San Sebastián turns Puerto Rico 's Old San Juan into the party capital of the WORLD party popper globe showing Americas,positive
11621,GOOD MORNING #ElvacilonDeLaGatita,positive
11622,#Repost with repostapp #reflexi ón Y conosemos a muchos pero Lo Mas importante,positive
11623,Me toco sustituir el deseo de dulce por comida de pajarito Lol weary face,positive
11624,acho falto en tu foto de cover broken heart broken heart broken heart broken heart,positive
11625,mira como las tenia cuando llegue aqui face with tears of joy face with tears of joy face with tears of joy pero enserio este spring season voy pa la dieta flexed biceps light skin tone face with tears of joy,positive
11626,Uhg Y mira que The Mortal Instruments esta pa sacarle jugo de verda no esta shit,negative
11627,El vlog de hoy LLEGADA A ARGENTINA,positive
11628,By far Por un margen considerable/En gran manera They are by far the best students in the class,positive
11629,Ah pues por lo visto estoy en los Neox Fan Awards Yuju,positive
11630,The following es la serie que mas en tension me pone #nailbitter,negative
11631,Que la suerte los acompañe #elvacilondelagatita #historico #powerball,positive
11632,Queridos Prepas May the odds be ever in our favor,positive
11633,Estoy consiguiendo que mi colección de blu rays sea the fucking best,positive
11634,El vlog de hoy pequeños días de frío polar ME RAPO EL PELO,negative
11635,Grocery shopping Ir de compras a la tienda de comestibles I like grocery shopping at night because it 's less crowded,positive
11636,Y agarreste por tu cuenta las parrandas paloma negra donde donde andaras #JenniRivera,negative
11637,Taco Bell is nasty with their fake ass tacos,negative
11638,NIGHTMARE Especial Halloween Kronno Zomber Videoclip Oficial vía,neutral
11639,Una persona random me dijo tú te pareces a una nena que yo conozco que se llama Natalia Wtf,positive
11640,Mari es tan poco cool Yo ya mismo cumples ella sui Ni si quiera sii sui Bye nena,positive
11641,dude yes prima Lol fuck it stay weeks,neutral
11642,aja otro fucking año waiting,neutral
11643,Siento que mi new year 's kiss este año será un shot thinking face,positive
11644,Gracias a Dios y mi Morenita x darme el privilegio de hacer lo q me gusta y apasiona A todos mis clientes x confiar en mi con #style victory hand,positive
11645,Facebook Team la Gatita Búscame,positive
11646,you might feel a bit secluded but it 's defiantly for the best no one needs to know everything you do ni si fueran tus padres,positive
11647,Listos ya en Stage a min de comenzar la transmisión #premiostumundo #telemundo #stylist #presentadores,neutral
11648,Va a ser totalmente gratuito el album estará para todo aquel que quiera descargarlo en la red Aparte sortearé algun formato físico,neutral
11649,Bikinis on SALE OFF Más y más Descuentos Todo esto y mas en SALHUA CLOTHING,positive
11650,Ha wow,positive
11651,SVU va por season Ok ok,positive
11652,Estamos para servirle en lo que usted necesite asesoría nos dará gusto recibirle como nuevo cliente de VERIZON WIRELESS,positive
11653,Le puse a mami ayer Life of Pablo y no lo supo apreciar unamused face,negative
11654,Llega a Bush Gardens,positive
11655,Cuánto más culo tu quieres +There's never enough booty,neutral
11656,Pa mí que no sepas escribir bien es un turn off cabron,negative
